depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
13.360000 36.373492 37.058307 37.815892 37.899297 38.638156 39.904142
13.400000 36.560073 37.195090 37.932463 38.027630 38.726902 39.982220
13.440000 36.694804 37.354430 38.051338 38.158116 38.854191 40.120917
13.480000 36.846516 37.487379 38.202913 38.289646 38.958238 40.271182
13.520000 36.993444 37.629278 38.346773 38.427733 39.068555 40.489524
13.560000 37.198342 37.795441 38.477392 38.568386 39.163968 40.626422
13.600000 37.345762 37.948188 38.635282 38.724045 39.327852 40.880634
13.640000 37.541419 38.152781 38.810689 38.895497 39.469415 40.996348
13.680000 37.725293 38.337054 38.992485 39.069811 39.647406 41.192587
13.720000 37.943755 38.502456 39.158180 39.249006 39.839095 41.380857
13.760000 38.070601 38.686148 39.341699 39.425430 40.012122 41.622627
13.800000 38.239677 38.841218 39.505625 39.599832 40.205422 41.823318
13.840000 38.353233 38.985506 39.634926 39.763174 40.378271 42.049751
13.880000 38.517676 39.143314 39.775709 39.926401 40.562354 42.248691
13.920000 38.667052 39.265156 39.917228 40.083856 40.715742 42.590647
13.960000 38.799215 39.409588 40.055420 40.239626 40.945627 42.781933
14.000000 38.957353 39.504072 40.197518 40.385373 41.160483 42.932990
14.040000 39.081256 39.631969 40.333259 40.525212 41.314718 43.341511
14.080000 39.193299 39.777629 40.479213 40.665418 41.480116 43.527010
14.120000 39.275252 39.912211 40.633126 40.811333 41.690797 43.652080
14.160000 39.374363 40.054392 40.761733 40.952438 41.856666 43.914951
14.200000 39.522747 40.145723 40.916062 41.094380 42.016278 44.085299
14.240000 39.682863 40.274470 41.037163 41.240158 42.205344 44.411287
14.280000 39.763238 40.387643 41.181318 41.398002 42.434961 44.595878
14.320000 39.897755 40.538594 41.321289 41.551253 42.623934 44.860203
14.360000 39.997405 40.659228 41.469426 41.710661 42.844269 44.968917
14.400000 40.105167 40.780607 41.604857 41.866866 43.123475 45.138614
14.440000 40.198959 40.902497 41.742287 42.022832 43.350673 45.239851
14.480000 40.327448 41.042954 41.886731 42.176308 43.560520 45.398304
14.520000 40.477337 41.173512 42.042389 42.333515 43.789173 45.460211
14.560000 40.617113 41.334872 42.181724 42.490501 44.007478 45.616235
14.600000 40.745697 41.486022 42.322230 42.647764 44.208014 45.691667
14.640000 40.854711 41.626995 42.478503 42.812721 44.478043 45.857127
14.680000 40.973485 41.773836 42.655158 42.981370 44.672165 45.969861
14.720000 41.088101 41.941101 42.833188 43.160682 44.899165 46.046702
14.760000 41.218313 42.114463 43.036668 43.348035 45.092557 46.128608
14.800000 41.309316 42.282718 43.280937 43.542752 45.288898 46.277022
14.840000 41.417871 42.479953 43.540375 43.748559 45.420832 46.377299
14.880000 41.565652 42.603383 43.804952 43.941692 45.549153 46.477426
14.920000 41.691986 42.744603 44.041542 44.135259 45.733994 46.666080
14.960000 41.871074 42.896778 44.327470 44.321178 45.888758 46.761765
15.000000 42.020313 43.074967 44.569305 44.508408 46.048304 46.901700
15.040000 42.127076 43.193813 44.834150 44.701757 46.211629 47.039058
15.080000 42.299588 43.396545 45.037712 44.893454 46.354142 47.162671
15.120000 42.504535 43.591754 45.255376 45.094496 46.519096 47.304262
15.160000 42.673080 43.799394 45.462201 45.283135 46.629215 47.429185
15.200000 42.861067 44.022556 45.673671 45.482558 46.800114 47.566452
15.240000 43.042610 44.282085 45.844101 45.682528 46.943947 47.684505
15.280000 43.212895 44.507339 46.044018 45.878834 47.075094 47.810442
15.320000 43.380778 44.746920 46.288563 46.081819 47.211675 47.922327
15.360000 43.621062 45.021897 46.516538 46.290900 47.352344 48.043309
15.400000 43.780525 45.321239 46.713162 46.495424 47.530498 48.166747
15.440000 44.004789 45.661176 46.915228 46.695583 47.648480 48.276414
15.480000 44.237650 45.925250 47.106026 46.894232 47.795982 48.392541
15.520000 44.425072 46.206899 47.310144 47.091248 47.920910 48.541320
15.560000 44.663277 46.475950 47.469065 47.268425 48.062592 48.646477
15.600000 44.945996 46.747560 47.620413 47.445266 48.193341 48.819137
15.640000 45.133000 46.974570 47.783706 47.620076 48.332305 48.940448
15.680000 45.517814 47.175096 47.912964 47.796553 48.473638 49.080207
15.720000 45.883580 47.366192 48.081453 47.973810 48.628060 49.216028
15.760000 46.177598 47.562179 48.252560 48.147902 48.764947 49.355901
15.800000 46.584375 47.757798 48.409205 48.325877 48.925095 49.469790
15.840000 47.048869 47.913013 48.567524 48.503524 49.045577 49.647829
15.880000 47.374314 48.110077 48.726645 48.676559 49.194662 49.821315
15.920000 47.627949 48.320548 48.897546 48.856637 49.353962 50.082888
15.960000 47.820781 48.516269 49.057491 49.036344 49.533773 50.203306
15.980000 47.906344 48.603133 49.131548 49.119228 49.608314 50.306388
16.000000 48.004026 48.677877 49.223294 49.203780 49.702490 50.385765
16.040000 48.153630 48.865491 49.398027 49.402122 49.927114 50.571869
16.080000 48.331533 49.032334 49.579571 49.598261 50.208825 50.891126
16.120000 48.492529 49.186369 49.743919 49.779740 50.419270 51.224460
16.160000 48.625939 49.354679 49.890504 49.960098 50.638058 51.431183
